,country_home,country_checkin,user,language_home,language_checkin,same_language,distance,gdp_difference
420,denmark,spain,6,danish,castilian,0,1793.9155741661316,9100.0
421,denmark,sweden,11,danish,swedish,0,533.3598302572293,4300.0
422,denmark,tonga,1,danish,tongan,0,15999.456720939299,28900.0
423,denmark,united arab emirates,1,danish,arabic,0,4843.5530579661245,7900.0
424,denmark,united kingdom,10,danish,english,0,942.2699161288507,3400.0
425,denmark,united states,16,danish,english,0,7927.6438936181685,-6700.0
426,ecuador,brazil,2,spanish,portuguese,0,4296.439592774191,-4300.0
427,ecuador,chile,1,spanish,spanish,1,3613.5749449482355,-6600.0
428,ecuador,guatemala,1,spanish,spanish,1,2204.544752201642,-800.0
429,ecuador,panama,2,spanish,spanish,1,1238.6386862933168,-3000.0
430,ecuador,peru,3,spanish,spanish,1,1141.8218491350656,-1800.0
431,ecuador,south africa,1,spanish,isizulu,0,11684.131865152598,-7400.0
432,ecuador,united states,4,spanish,english,0,4968.043477739353,-34500.0
433,egypt,ireland,1,arabic,english,0,4064.355089461669,-25600.0
434,egypt,kuwait,1,arabic,arabic,1,1748.599486767812,-15000.0
435,egypt,united kingdom,1,arabic,english,0,3512.35272670946,-23700.0
436,egypt,united states,1,arabic,english,0,10876.883408455695,-33800.0
437,el salvador,guatemala,1,spanish,spanish,1,228.88868404429198,700.0
438,estonia,albania,3,estonian,albanian,0,2006.0645109392963,7800.0
439,estonia,armenia,2,estonian,armenian,0,2517.6186374946087,8800.0
440,estonia,austria,6,estonian,german,0,1415.6802257916133,-17700.0
441,estonia,azerbaijan,2,estonian,azerbaijani,0,2740.672263927251,8900.0
442,estonia,belgium,1,estonian,dutch,0,1561.8352151798354,-16800.0
443,estonia,bosnia and herzegovina,2,estonian,bosnian,0,1783.9349365391445,
444,estonia,cape verde,1,estonian,english,0,6224.987509517042,10900.0
445,estonia,croatia,3,estonian,croatian,0,1723.4063851414667,1700.0
446,estonia,czech republic,3,estonian,greek,0,1232.8892659557962,-3400.0
447,estonia,denmark,2,estonian,danish,0,959.4271168194666,-18800.0
448,estonia,finland,3,estonian,finnish,0,282.7084814374315,-15100.0
449,estonia,france,3,estonian,french,0,1980.239099538554,-15300.0
450,estonia,georgia,3,estonian,georgian,0,2404.08559748925,9800.0
451,estonia,germany,5,estonian,german,0,1424.032347961639,-15300.0
452,estonia,holy see (vatican city state),5,estonian,,0,2110.6409907002017,
453,estonia,hungary,1,estonian,hungarian,0,1378.1736878587753,-1600.0
454,estonia,isle of man,1,estonian,,0,1840.0748375230667,-8700.0
455,estonia,italy,8,estonian,italian,0,2043.9187985526544,-14400.0
456,estonia,latvia,5,estonian,latvian,0,281.158480670556,2100.0
457,estonia,lithuania,3,estonian,lithuanian,0,529.9700440091837,900.0
458,estonia,luxembourg,2,estonian,luxembourgish,0,1629.154915528335,-42800.0
459,estonia,"macedonia, the former yugoslav republic of",2,estonian,,0,1984.6375097854789,
460,estonia,montenegro,1,estonian,serbian,0,1932.8849737660785,
461,estonia,norway,1,estonian,norwegian,0,1042.1876643409846,-25500.0
462,estonia,poland,6,estonian,polish,0,857.8075638639193,1200.0
463,estonia,portugal,1,estonian,portuguese,0,3430.5755751570223,-5700.0
464,estonia,russian federation,1,estonian,,0,464.80901446572693,
465,estonia,serbia,3,estonian,serbian,0,1594.5618951796857,10100.0
466,estonia,slovakia,2,estonian,slovak,0,1350.0284610809613,-1000.0
467,estonia,slovenia,1,estonian,slovene,0,1611.6038780549427,-6700.0
468,estonia,spain,4,estonian,castilian,0,3055.495031524144,-9700.0
469,estonia,sweden,6,estonian,swedish,0,526.327407346237,-14500.0
470,estonia,switzerland,1,estonian,german,0,1726.0165993538324,-20400.0
471,estonia,united kingdom,4,estonian,english,0,1804.1974283749523,-15400.0
472,estonia,united states,6,estonian,english,0,7218.6014615917065,-25500.0
473,faroe islands,denmark,1,,danish,0,1334.0002001125017,-9100.0
474,finland,australia,3,finnish,english,0,14926.803582574876,-1600.0
475,finland,austria,5,finnish,german,0,1439.9201763812775,-2600.0
476,finland,bahamas,1,finnish,azerbaijani,0,8237.459327413384,
477,finland,belgium,4,finnish,dutch,0,1639.4166993646074,-1700.0
478,finland,brazil,1,finnish,portuguese,0,10026.57427470487,19800.0
479,finland,canada,3,finnish,english,0,6574.687333608641,-2400.0
480,finland,china,1,finnish,chinese,0,6800.610030691114,22400.0
481,finland,croatia,2,finnish,croatian,0,1979.1822378026168,16800.0
482,finland,cuba,1,finnish,spanish,0,8463.499194117965,24500.0
483,finland,curaçao,1,finnish,,0,9052.97430221979,
484,finland,czech republic,1,finnish,greek,0,1302.6437197810872,11700.0
485,finland,denmark,5,finnish,danish,0,886.5701357940342,-3700.0
486,finland,estonia,9,finnish,estonian,0,273.1320504405589,15100.0
487,finland,france,12,finnish,french,0,1997.960979728245,-200.0
488,finland,germany,18,finnish,german,0,1218.7337654997737,-200.0
489,finland,greece,6,finnish,greek,0,2572.3085982916064,7400.0
490,finland,holy see (vatican city state),3,finnish,,0,2200.677601887318,
491,finland,hong kong,3,finnish,,0,7829.996527773755,-1400.0
492,finland,hungary,2,finnish,hungarian,0,1455.6942343787157,13500.0
493,finland,iceland,2,finnish,icelandic,0,2352.9572695141283,-3500.0
494,finland,india,3,finnish,hindi,0,6429.7896560644085,24500.0
495,finland,ireland,2,finnish,english,0,2060.8105602862897,-2200.0
496,finland,italy,11,finnish,italian,0,2031.4655671373587,700.0
497,finland,japan,3,finnish,japanese,0,7773.842844947683,-800.0
498,finland,kenya,1,finnish,english,0,6914.5270420306115,26400.0
499,finland,latvia,5,finnish,latvian,0,383.94923758396766,17200.0
500,finland,macao,1,finnish,,0,7804.7066149961,
501,finland,malaysia,1,finnish,bahasa,0,8833.326794038872,18400.0
502,finland,morocco,1,finnish,arabic,0,3782.3597998633295,23400.0
503,finland,mozambique,1,finnish,makhuwa,0,9604.004582153826,26200.0
504,finland,netherlands,6,finnish,dutch,0,1506.6417749981208,-1200.0
505,finland,new zealand,1,finnish,english,0,17168.042921355718,5800.0
506,finland,norway,3,finnish,norwegian,0,953.3467617771281,-10400.0
507,finland,philippines,1,finnish,filipino,0,8932.013879136775,22800.0
508,finland,poland,3,finnish,polish,0,963.0662191398848,16300.0
509,finland,portugal,3,finnish,portuguese,0,3577.281671899709,9400.0
510,finland,romania,1,finnish,romanian,0,1758.8753401845495,20400.0
511,finland,russian federation,2,finnish,,0,307.63825456031486,
512,finland,saudi arabia,1,finnish,arabic,0,4470.388755438216,15600.0
513,finland,singapore,1,finnish,english,0,9273.459231786544,3700.0
514,finland,slovakia,3,finnish,slovak,0,1338.3338036179264,14100.0
515,finland,slovenia,1,finnish,slovene,0,1710.3909822418543,8400.0
516,finland,south africa,1,finnish,isizulu,0,10027.397728329543,16700.0
517,finland,south georgia and the south sandwich islands,1,finnish,,0,15511.902289685768,
518,finland,spain,15,finnish,castilian,0,2839.1337364955957,5400.0
519,finland,sweden,18,finnish,swedish,0,482.60503141366104,600.0
520,finland,thailand,3,finnish,thai,0,8143.026198130945,20000.0
521,finland,tunisia,1,finnish,arabic,0,3128.5800898656635,20500.0
522,finland,turkey,1,finnish,turkish,0,2148.23007673245,20700.0
523,finland,uganda,1,finnish,english,0,6505.458169681119,26000.0
524,finland,ukraine,1,finnish,ukrainian,0,1237.5450430336089,22000.0
525,finland,united kingdom,38,finnish,english,0,1800.2878630740504,-300.0
526,finland,united states,39,finnish,english,0,8417.37052768016,-10400.0
527,finland,zambia,1,finnish,bemba,0,8407.840727992223,26600.0
528,finland,åland islands,6,finnish,,0,276.1592346923124,
529,france,algeria,3,french,arabic,0,1344.1762039030764,21600.0
530,france,andorra,1,french,catalan,0,708.8352513275654,8600.0
531,france,argentina,2,french,spanish,0,11039.063818378236,16400.0
532,france,armenia,1,french,armenian,0,3431.6906097715632,24100.0
533,france,australia,5,french,english,0,15408.159436348824,-1400.0
534,france,austria,4,french,german,0,869.4272139647464,-2400.0
535,france,belarus,1,french,russian,0,1831.0517491148203,21500.0
536,france,belgium,23,french,dutch,0,394.9159608735436,-1500.0
537,france,bosnia and herzegovina,1,french,bosnian,0,1338.8753225652354,
538,france,brazil,6,french,portuguese,0,9063.794236740312,20000.0
539,france,cambodia,1,french,khmer,0,9944.270282756177,25700.0
540,france,canada,11,french,english,0,5849.4844994335235,-2200.0
541,france,chile,1,french,spanish,0,11628.464486936653,17700.0
542,france,china,3,french,chinese,0,8289.25482569469,22600.0
543,france,colombia,1,french,spanish,0,8655.462362360002,21300.0
544,france,cook islands,1,french,,0,16350.43863543041,22600.0
545,france,costa rica,2,french,spanish,0,8921.952997398874,18500.0
546,france,croatia,1,french,croatian,0,1402.663817191972,17000.0
547,france,czech republic,4,french,greek,0,870.0513121704506,11900.0
548,france,côte d'ivoire,2,french,french,1,4872.7065007473075,
549,france,denmark,1,french,danish,0,1026.3496295959178,-3500.0
550,france,egypt,1,french,arabic,0,3394.2656312573367,23600.0
551,france,estonia,1,french,estonian,0,1861.3714996776193,15300.0
552,france,finland,3,french,finnish,0,1947.9311113678639,200.0
553,france,french guiana,1,french,,0,7070.947353895521,19300.0
554,france,french polynesia,1,french,,0,15717.743322129494,10100.0
555,france,germany,29,french,german,0,708.8598792202033,0.0
556,france,ghana,1,french,asante,0,3889.1022467173516,25400.0
557,france,gibraltar,1,french,,0,1721.781482908987,10100.0
558,france,holy see (vatican city state),3,french,,0,1014.7999041754802,
559,france,hong kong,11,french,,0,9970.803487783598,-1200.0
560,france,hungary,6,french,hungarian,0,1145.5122535117173,13700.0
561,france,india,3,french,hindi,0,7691.5979378833235,24700.0
562,france,indonesia,1,french,bahasa,0,11609.995059247374,24400.0
563,france,ireland,7,french,english,0,834.0895544197924,-2000.0
564,france,israel,2,french,hebrew,0,3141.744257392784,7800.0
565,france,italy,26,french,italian,0,553.0137823129202,900.0
566,france,jamaica,1,french,english,0,7775.32303743298,23700.0
567,france,japan,12,french,japanese,0,9913.682930419243,-600.0
568,france,"korea, republic of",4,french,,0,8968.279427318563,
569,france,lao people's democratic republic,2,french,,0,9192.836700162441,
570,france,latvia,1,french,latvian,0,1700.1612027942674,17400.0
571,france,lebanon,2,french,arabic,0,3200.1766597288342,22800.0
572,france,luxembourg,37,french,luxembourgish,0,666.8397265605494,-27500.0
573,france,macao,4,french,,0,9976.716689942585,
574,france,malaysia,16,french,bahasa,0,10455.327807320251,18600.0
575,france,malta,2,french,maltese,0,1747.931268556685,9900.0
576,france,martinique,3,french,,0,6855.056491864289,13200.0
577,france,mexico,3,french,spanish,0,8710.388766164577,18600.0
578,france,monaco,1,french,french,1,692.531510731174,600.0
579,france,morocco,9,french,arabic,0,1920.9637521689574,23600.0
580,france,netherlands,13,french,dutch,0,434.4605543505774,-1000.0
581,france,new zealand,1,french,english,0,18792.573794038002,6000.0
582,france,norway,4,french,norwegian,0,1486.2178608151044,-10200.0
583,france,poland,1,french,polish,0,1276.7057636447848,16500.0
584,france,portugal,9,french,portuguese,0,1393.0094538166934,9600.0
585,france,qatar,1,french,arabic,0,4990.204870362646,6100.0
586,france,romania,5,french,romanian,0,1776.995177778634,20600.0
587,france,russian federation,4,french,,0,3118.0530197473367,
588,france,senegal,2,french,french,1,4193.918909191358,26000.0
589,france,singapore,11,french,english,0,10661.437783442012,3900.0
590,france,slovakia,2,french,slovak,0,1095.0200382349533,14300.0
591,france,slovenia,1,french,slovene,0,965.7021044690589,8600.0
592,france,south africa,2,french,isizulu,0,8830.603559918194,16900.0
593,france,spain,33,french,castilian,0,860.7913354937335,5600.0
594,france,sweden,7,french,swedish,0,1571.738048615776,800.0
595,france,switzerland,16,french,german,0,448.9577787293703,-5100.0
596,france,thailand,7,french,thai,0,8974.94117382763,20200.0
597,france,tunisia,2,french,arabic,0,1563.5439535400571,20700.0
598,france,turkey,1,french,turkish,0,2412.407094730146,20900.0
599,france,united arab emirates,3,french,arabic,0,5259.961225890373,4400.0
600,france,united kingdom,52,french,english,0,380.7837437592878,-100.0
601,france,united states,52,french,english,0,7928.078750102021,-10200.0
602,france,viet nam,2,french,,0,9214.7159119,
603,germany,afghanistan,1,german,dari,0,5262.186086469816,26900.0
604,germany,antigua and barbuda,1,german,english,0,7089.380480738842,
605,germany,argentina,4,german,spanish,0,12668.967926184048,16400.0
606,germany,australia,6,german,english,0,16273.342479927114,-1400.0
607,germany,austria,65,german,german,1,505.1134458895879,-2400.0
608,germany,azerbaijan,1,german,azerbaijani,0,3249.667135827357,24200.0
609,germany,bahamas,1,german,azerbaijani,0,7369.965360421826,
610,germany,belarus,1,german,russian,0,1361.4563541358864,21500.0
611,germany,belgium,9,german,dutch,0,451.90657796366565,-1500.0
612,germany,belize,1,german,english,0,9044.943990082837,22700.0
613,germany,"bolivia, plurinational state of",1,german,,0,10441.250850354565,
614,germany,brazil,1,german,portuguese,0,9933.354403939175,20000.0
615,germany,bulgaria,1,german,bulgarian,0,1318.7657090966318,20000.0
616,germany,canada,15,german,english,0,6947.487467814941,-2200.0
617,germany,chile,4,german,spanish,0,12395.696616547606,17700.0
618,germany,china,3,german,chinese,0,8527.386994579338,22600.0
619,germany,comoros,1,german,arabic,0,7889.026707376272,26900.0
620,germany,"congo, the democratic republic of the",1,german,,0,5591.820595169617,
621,germany,croatia,7,german,croatian,0,606.3818031791507,17000.0
622,germany,cuba,1,german,spanish,0,7986.441721841499,24700.0
623,germany,czech republic,15,german,greek,0,385.24888533552263,11900.0
624,germany,denmark,23,german,danish,0,558.5910184348479,-3500.0
625,germany,egypt,4,german,arabic,0,2957.114618345096,23600.0
626,germany,estonia,2,german,estonian,0,952.9441592367006,15300.0
627,germany,finland,14,german,finnish,0,1344.0790574199443,200.0
628,germany,france,61,german,french,0,660.7069121244865,0.0
629,germany,georgia,7,german,georgian,0,2760.21145520796,25100.0
630,germany,greece,8,german,greek,0,2211.7482026607377,7600.0
631,germany,holy see (vatican city state),9,german,,0,789.9661605862981,
632,germany,honduras,1,german,spanish,0,9210.39483005556,25000.0
633,germany,hong kong,3,german,,0,9058.48652921151,-1200.0
634,germany,hungary,7,german,hungarian,0,848.6092591049991,13700.0
635,germany,iceland,5,german,icelandic,0,2311.949961151314,-3300.0
636,germany,india,9,german,hindi,0,7011.617614661835,24700.0
637,germany,indonesia,3,german,bahasa,0,11593.916756033415,24400.0
638,germany,ireland,14,german,english,0,1332.9043881328666,-2000.0
639,germany,israel,2,german,hebrew,0,3062.3238105879104,7800.0
640,germany,italy,61,german,italian,0,664.7915445651075,900.0
641,germany,jamaica,1,german,english,0,8069.115123932632,23700.0
642,germany,japan,9,german,japanese,0,9029.435635805507,-600.0
643,germany,jersey,1,german,,0,636.4140222314061,2800.0
644,germany,jordan,1,german,arabic,0,3009.324315933028,23300.0
645,germany,"korea, democratic people's republic of",1,german,,0,8379.122823767359,
646,germany,"korea, republic of",2,german,,0,8119.12245998003,
647,germany,latvia,1,german,latvian,0,1206.38288824429,17400.0
648,germany,liechtenstein,4,german,german,1,394.5449069281158,2600.0
649,germany,lithuania,2,german,lithuanian,0,1291.3440717056221,16200.0
650,germany,luxembourg,4,german,luxembourgish,0,368.642797072956,-27500.0
651,germany,"macedonia, the former yugoslav republic of",1,german,,0,1479.7346480871927,
652,germany,madagascar,1,german,french,0,8483.573044130648,26800.0
653,germany,malaysia,5,german,bahasa,0,9795.95271930329,18600.0
654,germany,maldives,1,german,dhivehi,0,7929.5024092054355,23700.0
655,germany,mali,1,german,french,0,3848.8832669711,26700.0
656,germany,malta,1,german,maltese,0,1573.8722152449584,9900.0
657,germany,mauritius,2,german,creole,0,9181.300669654382,16200.0
658,germany,mexico,2,german,spanish,0,9331.573616820595,18600.0
659,germany,"moldova, republic of",1,german,,0,1549.6160957223221,
660,germany,montenegro,1,german,serbian,0,1329.8025657656399,
661,germany,nepal,1,german,nepali,0,6955.31348783996,26200.0
662,germany,netherlands,32,german,dutch,0,364.92436559137116,-1000.0
663,germany,new zealand,4,german,english,0,18228.490728135996,6000.0
664,germany,norway,11,german,norwegian,0,1473.8028133570617,-10200.0
665,germany,"palestine, state of",1,german,,0,2963.639894590486,
666,germany,peru,2,german,spanish,0,10578.869754850515,22500.0
667,germany,philippines,1,german,filipino,0,10480.307255443931,23000.0
668,germany,poland,11,german,polish,0,717.351023226883,16500.0
669,germany,portugal,6,german,portuguese,0,1807.1559478500885,9600.0
670,germany,russian federation,9,german,,0,2908.1699686785837,
671,germany,saudi arabia,2,german,arabic,0,4331.506637445479,15800.0
672,germany,serbia,4,german,serbian,0,1103.2901876008596,25400.0
673,germany,singapore,5,german,english,0,10116.577878041224,3900.0
674,germany,slovakia,2,german,slovak,0,646.0900825228481,14300.0
675,germany,somalia,1,german,somali,0,5295.511769851705,27100.0
676,germany,south africa,5,german,isizulu,0,9537.312357807397,16900.0
677,germany,spain,45,german,castilian,0,1627.2379876585762,5600.0
678,germany,sudan,1,german,arabic,0,4345.764096595814,25700.0
679,germany,sweden,13,german,swedish,0,1249.1265526202626,800.0
680,germany,switzerland,54,german,german,1,456.8588936011675,-5100.0
681,germany,"taiwan, province of china",1,german,,0,9311.483900978774,
682,germany,"tanzania, united republic of",1,german,,0,6739.615313138189,
683,germany,thailand,6,german,thai,0,9032.08054916253,20200.0
684,germany,turkey,15,german,turkish,0,1738.9936767021686,20900.0
685,germany,turks and caicos islands,1,german,,0,7353.736522444068,
686,germany,ukraine,1,german,ukrainian,0,1392.0849485630124,22200.0
687,germany,united arab emirates,7,german,arabic,0,4840.35028819359,4400.0
688,germany,united kingdom,76,german,english,0,845.1372947266798,-100.0
689,germany,united states,144,german,english,0,8305.1176760935,-10200.0
690,germany,viet nam,1,german,,0,9279.650561312126,
691,germany,"virgin islands, u.s.",1,german,,0,7170.96594612917,
692,ghana,austria,1,asante,german,0,4997.54397283437,-27800.0
693,ghana,china,1,asante,chinese,0,11021.779201429825,-2800.0
694,ghana,france,1,asante,french,0,4817.21526945644,-25400.0
695,ghana,mozambique,1,asante,makhuwa,0,4977.093059097538,1000.0
696,ghana,thailand,1,asante,thai,0,10937.793564820813,-5200.0
697,ghana,united kingdom,1,asante,english,0,4840.972983419667,-25500.0
698,ghana,united states,2,asante,english,0,9175.931892790632,-35600.0
699,greece,austria,1,greek,german,0,1000.8684982921773,-10000.0
700,greece,belgium,3,greek,dutch,0,2392.121547415124,-9100.0
701,greece,cyprus,1,greek,greek,1,914.7329107096645,800.0
702,greece,france,1,greek,french,0,2054.8306303275785,-7600.0
703,greece,germany,7,greek,german,0,1477.5246098986956,-7600.0
704,greece,holy see (vatican city state),1,greek,,0,1059.130646408318,
705,greece,hong kong,1,greek,,0,8538.036313958572,-8800.0
706,greece,india,1,greek,hindi,0,6208.480566089192,17100.0
707,greece,ireland,1,greek,english,0,2853.7498515712796,-9600.0
708,greece,italy,6,greek,italian,0,1206.3109037526515,-6700.0
709,greece,japan,1,greek,japanese,0,9327.442608775096,-8200.0
710,greece,lebanon,1,greek,arabic,0,1145.5981151483597,15200.0
711,greece,morocco,1,greek,arabic,0,2775.939025950416,16000.0
712,greece,netherlands,2,greek,dutch,0,2324.899864007224,-8600.0
713,greece,new zealand,1,greek,english,0,17520.011499259286,-1600.0
714,greece,norway,1,greek,norwegian,0,2680.8666045591913,-17800.0
715,greece,south africa,1,greek,isizulu,0,7151.281353792373,9300.0
716,greece,spain,2,greek,castilian,0,1876.5858146122891,-2000.0
717,greece,sweden,1,greek,swedish,0,2412.382522690322,-6800.0
718,greece,switzerland,1,greek,german,0,1713.646580594819,-12700.0
719,greece,thailand,1,greek,thai,0,7927.698650933783,12600.0
720,greece,united arab emirates,1,greek,arabic,0,3257.2109580490837,-3200.0
721,greece,united kingdom,5,greek,english,0,2581.6475755720035,-7700.0
722,greece,united states,6,greek,english,0,9539.047233879715,-17800.0
723,greenland,argentina,1,,spanish,0,11933.974752232087,8800.0
724,greenland,chad,1,,french,0,6938.353114673262,18800.0
725,greenland,italy,1,,italian,0,4368.9244007044435,-6700.0
726,greenland,kiribati,1,,i-kiribati,0,11510.167442748672,19200.0
727,guam,japan,2,,japanese,0,2517.460934473052,-7200.0
728,guam,philippines,1,,filipino,0,2556.2586530557687,16400.0
729,guam,united states,2,,english,0,10803.238582079894,-16800.0
730,guatemala,french guiana,1,spanish,,0,4313.473610505109,-4200.0
731,guatemala,mexico,2,spanish,spanish,1,902.3825658355173,-4900.0
732,guatemala,puerto rico,1,spanish,,0,2644.7847632909334,-12700.0
733,guinea,portugal,1,french,portuguese,0,3314.8815516344157,-15900.0
734,haiti,france,1,french,french,1,7059.162269510941,-26000.0
735,holy see (vatican city state),austria,1,,german,0,532.7105031876713,
736,holy see (vatican city state),france,3,,french,0,944.4337946760573,
737,holy see (vatican city state),germany,3,,german,0,936.6340721196693,
738,holy see (vatican city state),israel,1,,hebrew,0,2252.122599942785,
739,holy see (vatican city state),italy,13,,italian,0,431.16226512034115,
740,holy see (vatican city state),netherlands,1,,dutch,0,1304.539177495596,
741,holy see (vatican city state),portugal,1,,portuguese,0,2563.090825623997,
742,holy see (vatican city state),saint lucia,1,,,0,7619.8442577988,
743,holy see (vatican city state),singapore,1,,english,0,10022.315972329416,
744,holy see (vatican city state),united kingdom,3,,english,0,1458.6219563942993,
745,holy see (vatican city state),united states,1,,english,0,6877.657069585439,
746,honduras,japan,1,spanish,japanese,0,12594.758611960444,-25600.0
747,honduras,netherlands,1,spanish,dutch,0,8912.285648935396,-26000.0
748,honduras,"taiwan, province of china",2,spanish,,0,14870.559885705796,
749,hong kong,australia,3,,english,0,7359.834638543505,-200.0
750,hong kong,canada,2,,english,0,11772.111618635803,-1000.0
751,hong kong,china,3,,chinese,0,1846.726379583533,23800.0
752,hong kong,christmas island,1,,,0,3764.692174980533,
753,hong kong,germany,1,,german,0,9227.785328657274,1200.0
754,hong kong,iceland,1,,icelandic,0,9682.659818592127,-2100.0
755,hong kong,india,2,,hindi,0,3923.836444973468,25900.0
756,hong kong,indonesia,1,,bahasa,0,3450.4258226482693,25600.0
757,hong kong,"korea, republic of",1,,,0,2093.2019896964734,
758,hong kong,malaysia,6,,bahasa,0,2516.177013150816,19800.0
759,hong kong,morocco,1,,arabic,0,11423.639928296985,24800.0
760,hong kong,netherlands,1,,dutch,0,9292.65113177218,200.0
761,hong kong,philippines,2,,filipino,0,1446.356133324469,24200.0
762,hong kong,singapore,7,,english,0,2585.9686382857158,5100.0
763,hong kong,spain,1,,castilian,0,10412.668125860502,6800.0
764,hong kong,"taiwan, province of china",7,,,0,727.310410179001,
765,hong kong,thailand,2,,thai,0,1694.4916299620188,21400.0
766,hong kong,united kingdom,2,,english,0,9639.302009478848,1100.0
767,hong kong,united states,7,,english,0,11802.582672925819,-9000.0
768,hungary,austria,5,hungarian,german,0,263.69543427611114,-16100.0
769,hungary,belgium,1,hungarian,dutch,0,1119.5062254672853,-15200.0
770,hungary,bulgaria,1,hungarian,bulgarian,0,751.825570019065,6300.0
771,hungary,czech republic,1,hungarian,greek,0,444.12972970095836,-1800.0
772,hungary,egypt,5,hungarian,arabic,0,2696.026487224398,9900.0
773,hungary,france,1,hungarian,french,0,1242.833078161992,-13700.0
774,hungary,germany,2,hungarian,german,0,670.3384976081436,-13700.0
775,hungary,"korea, republic of",1,hungarian,,0,8196.394229786009,
776,hungary,united kingdom,4,hungarian,english,0,1490.7907601048435,-13800.0
777,iceland,austria,1,icelandic,german,0,2861.2933481794,900.0
778,iceland,germany,2,icelandic,german,0,2488.7764901956093,3300.0
779,iceland,puerto rico,1,icelandic,,0,6060.863564014405,14100.0
780,iceland,sweden,2,icelandic,swedish,0,2148.362644796347,4100.0
781,iceland,united states,1,icelandic,english,0,5004.740890644942,-6900.0
782,india,afghanistan,1,hindi,dari,0,1871.8461496110365,2200.0
783,india,algeria,2,hindi,arabic,0,7300.326564474226,-3100.0
784,india,argentina,1,hindi,spanish,0,15880.27513013235,-8300.0
785,india,armenia,1,hindi,armenian,0,3766.104232719672,-600.0
786,india,australia,2,hindi,english,0,10121.111883492289,-26100.0
787,india,austria,1,hindi,german,0,6418.635584315194,-27100.0
788,india,belarus,1,hindi,russian,0,5613.428320371112,-3200.0
789,india,brazil,1,hindi,portuguese,0,14610.37139950493,-4700.0
790,india,canada,3,hindi,english,0,11526.70963176924,-26900.0
791,india,china,3,hindi,chinese,0,3757.66142634149,-2100.0
792,india,egypt,4,hindi,arabic,0,4828.485109846765,-1100.0
793,india,ethiopia,2,hindi,oromo,0,4400.745174295869,2200.0
794,india,france,2,hindi,french,0,7859.750743867641,-24700.0
795,india,honduras,1,hindi,spanish,0,15725.572109650044,300.0
796,india,hong kong,2,hindi,,0,3959.3031863671854,-25900.0
797,india,indonesia,4,hindi,bahasa,0,4925.2482354413005,-300.0
798,india,"iran, islamic republic of",2,hindi,,0,3217.1960577377204,
799,india,isle of man,1,hindi,,0,7330.214540028028,-18100.0
800,india,japan,4,hindi,japanese,0,5909.216942038263,-25300.0
801,india,kazakhstan,1,hindi,kazakh,0,3216.94027922432,-3400.0
802,india,kenya,1,hindi,english,0,4736.542497836882,1900.0
803,india,"korea, republic of",1,hindi,,0,5184.068425299256,
804,india,libya,1,hindi,arabic,0,6140.638872892891,-3500.0
805,india,malaysia,2,hindi,bahasa,0,3752.329084179715,-6100.0
806,india,maldives,1,hindi,dhivehi,0,1611.5993262732918,-1000.0
807,india,malta,1,hindi,maltese,0,6034.677021100161,-14800.0
808,india,mexico,1,hindi,spanish,0,15232.495424280592,-6100.0
809,india,mongolia,1,hindi,mongolian,0,3855.7573406932033,1100.0
810,india,morocco,1,hindi,arabic,0,8118.712907116432,-1100.0
811,india,nepal,2,hindi,nepali,0,1666.76183710238,1500.0
812,india,new zealand,2,hindi,english,0,12042.215338699347,-18700.0
813,india,nigeria,1,hindi,english,0,7447.9960296089985,2000.0
814,india,norway,1,hindi,norwegian,0,6858.766738411736,-34900.0
815,india,pakistan,5,hindi,punjabi,0,1244.9366289425807,800.0
816,india,paraguay,1,hindi,spanish,0,15384.011571113655,-1800.0
817,india,portugal,1,hindi,portuguese,0,8318.625886218764,-15100.0
818,india,romania,1,hindi,romanian,0,5517.0219578161805,-4100.0
819,india,russian federation,3,hindi,,0,4635.454955710302,
820,india,saudi arabia,1,hindi,arabic,0,3240.242459747715,-8900.0
821,india,senegal,1,hindi,french,0,9731.586908290394,1300.0
822,india,somalia,2,hindi,somali,0,3496.7627853001495,2400.0
823,india,south africa,1,hindi,isizulu,0,8747.137644785236,-7800.0
824,india,sweden,2,hindi,swedish,0,6446.574088120044,-23900.0
825,india,switzerland,2,hindi,german,0,7033.163445593343,-29800.0
826,india,"taiwan, province of china",3,hindi,,0,4578.343829446986,
827,india,thailand,2,hindi,thai,0,2886.0464228672486,-4500.0
828,india,tunisia,3,hindi,arabic,0,6639.379391864881,-4000.0
829,india,united arab emirates,1,hindi,arabic,0,1930.618595929396,-20300.0
830,india,united kingdom,10,hindi,english,0,7191.973395162038,-24800.0
831,india,united states,26,hindi,english,0,13527.50072632883,-34900.0
832,india,uruguay,1,hindi,spanish,0,15156.531595346409,-9900.0
833,india,uzbekistan,2,hindi,uzbek,0,2683.902686875753,1200.0
834,india,viet nam,1,hindi,,0,3282.263906753259,
835,india,yemen,1,hindi,arabic,0,3159.631470503984,2100.0
836,indonesia,algeria,1,bahasa,arabic,0,11486.48706891374,-2800.0
837,indonesia,australia,5,bahasa,english,0,6139.030275077542,-25800.0
838,indonesia,austria,1,bahasa,german,0,10947.265213829647,-26800.0
839,indonesia,belgium,1,bahasa,dutch,0,11812.59783173101,-25900.0
840,indonesia,brazil,1,bahasa,portuguese,0,15631.237766550055,-4400.0
841,indonesia,bulgaria,1,bahasa,bulgarian,0,9977.959128901963,-4400.0
842,indonesia,christmas island,2,bahasa,,0,453.5316969913597,
