,country_home,country_checkin,user,language_home,language_checkin,same_language,distance,gdp_difference
414,czech republic,norway,1,greek,norwegian,0,1334.8697915263417,-22100.0
415,czech republic,"palestine, state of",2,greek,,0,2665.798110774674,
416,czech republic,poland,11,greek,polish,0,413.40519812022376,4600.0
417,czech republic,portugal,1,greek,portuguese,0,2240.463841127433,-2300.0
418,czech republic,singapore,1,greek,english,0,9859.599689483313,-8000.0
419,czech republic,slovakia,23,greek,slovak,0,392.3322643984654,2400.0
420,czech republic,slovenia,2,greek,slovene,0,404.1529490403171,-3300.0
421,czech republic,spain,6,greek,castilian,0,1760.096994344354,-6300.0
422,czech republic,sweden,3,greek,swedish,0,1031.2562218003582,-11100.0
423,czech republic,switzerland,7,greek,german,0,622.9234915514817,-17000.0
424,czech republic,turkey,3,greek,turkish,0,1803.3937475309067,9000.0
425,czech republic,united arab emirates,1,greek,arabic,0,4196.282707704309,-7500.0
426,czech republic,united kingdom,8,greek,english,0,1124.9264279026331,-12000.0
427,czech republic,united states,5,greek,english,0,7710.701028695601,-22100.0
428,czech republic,viet nam,1,greek,,0,8961.307171648992,
429,denmark,austria,5,danish,german,0,869.8428698073309,1100.0
430,denmark,belgium,8,danish,dutch,0,723.9296910363026,2000.0
431,denmark,brazil,3,danish,portuguese,0,10007.874049758335,23500.0
432,denmark,bulgaria,2,danish,bulgarian,0,1816.5752151742136,23500.0
433,denmark,canada,4,danish,english,0,6263.181751601127,1300.0
434,denmark,china,2,danish,chinese,0,8265.57267789268,26100.0
435,denmark,cyprus,2,danish,greek,0,2819.8658945558113,11900.0
436,denmark,egypt,1,danish,arabic,0,3535.4506550001965,27100.0
437,denmark,estonia,2,danish,estonian,0,836.9298085313224,18800.0
438,denmark,faroe islands,1,danish,,0,1317.7814739591984,9100.0
439,denmark,finland,8,danish,finnish,0,878.9548166346369,3700.0
440,denmark,france,15,danish,french,0,1172.1023509830497,3500.0
441,denmark,germany,50,danish,german,0,440.9791403317389,3500.0
442,denmark,greece,2,danish,greek,0,2427.494500550967,11100.0
443,denmark,holy see (vatican city state),3,danish,,0,1533.2206164934914,
444,denmark,iceland,2,danish,icelandic,0,2047.3717812435566,200.0
445,denmark,india,1,danish,hindi,0,6587.886345372473,28200.0
446,denmark,ireland,2,danish,english,0,1263.6944308204916,1500.0
447,denmark,israel,1,danish,hebrew,0,3154.62534167021,11300.0
448,denmark,italy,16,danish,italian,0,1265.8272947984929,4400.0
449,denmark,"korea, republic of",2,danish,,0,7938.679163998407,
450,denmark,lithuania,2,danish,lithuanian,0,831.8672777488588,19700.0
451,denmark,mexico,1,danish,spanish,0,9044.4482510611,22100.0
452,denmark,netherlands,19,danish,dutch,0,571.3220904136327,2500.0
453,denmark,norway,49,danish,norwegian,0,558.9613118223838,-6700.0
454,denmark,poland,3,danish,polish,0,714.4314271219882,20000.0
455,denmark,portugal,5,danish,portuguese,0,2565.7975428530945,13100.0
456,denmark,romania,2,danish,romanian,0,1409.1567210558514,24100.0
457,denmark,singapore,1,danish,english,0,9962.394520250298,7400.0
458,denmark,slovenia,1,danish,slovene,0,1026.3028418969247,12100.0
459,denmark,spain,23,danish,castilian,0,2055.833717621362,9100.0
460,denmark,sweden,53,danish,swedish,0,495.801089014731,4300.0
461,denmark,switzerland,5,danish,german,0,1019.8909513328553,-1600.0
462,denmark,"taiwan, province of china",1,danish,,0,8828.783812435324,
463,denmark,thailand,1,danish,thai,0,8975.768055555549,23700.0
464,denmark,tunisia,1,danish,arabic,0,2429.8687859989277,24200.0
465,denmark,turkey,3,danish,turkish,0,2538.6160255118994,24400.0
466,denmark,ukraine,1,danish,ukrainian,0,1326.3965554399078,25700.0
467,denmark,united arab emirates,1,danish,arabic,0,4829.0393061585455,7900.0
468,denmark,united kingdom,32,danish,english,0,917.26079941728,3400.0
469,denmark,united states,30,danish,english,0,7602.476774527883,-6700.0
470,dominican republic,australia,1,spanish,english,0,17921.795716559704,-23000.0
471,dominican republic,austria,2,spanish,german,0,8167.514518628012,-24000.0
472,dominican republic,belgium,1,spanish,dutch,0,7261.0576078083395,-23100.0
473,dominican republic,brazil,1,spanish,portuguese,0,4923.18809192648,-1600.0
474,dominican republic,denmark,1,spanish,danish,0,7775.6095987086055,-25100.0
475,dominican republic,egypt,1,spanish,arabic,0,9973.876910978413,2000.0
476,dominican republic,germany,3,spanish,german,0,7805.866129769992,-21600.0
477,dominican republic,ireland,1,spanish,english,0,6436.3905380209635,-23600.0
478,dominican republic,norway,1,spanish,norwegian,0,7622.106500696784,-31800.0
479,dominican republic,philippines,1,spanish,filipino,0,16238.238672264131,1400.0
480,dominican republic,portugal,1,spanish,portuguese,0,6216.89595424121,-12000.0
481,dominican republic,spain,2,spanish,castilian,0,5820.680954263931,-16000.0
482,dominican republic,switzerland,1,spanish,german,0,7586.448171096505,-26700.0
483,dominican republic,united arab emirates,1,spanish,arabic,0,12308.777491130142,-17200.0
484,dominican republic,united kingdom,6,spanish,english,0,6896.2998958888365,-21700.0
485,dominican republic,united states,3,spanish,english,0,2919.7061832663503,-31800.0
486,egypt,afghanistan,1,arabic,dari,0,3592.939354847922,3300.0
487,egypt,belgium,2,arabic,dutch,0,3552.355497850291,-25100.0
488,egypt,canada,1,arabic,english,0,9213.95564890755,-25800.0
489,egypt,china,1,arabic,chinese,0,8356.752461023807,-1000.0
490,egypt,france,3,arabic,french,0,3104.2966621282344,-23600.0
491,egypt,greece,1,arabic,greek,0,1487.281989738713,-16000.0
492,egypt,holy see (vatican city state),2,arabic,,0,2139.16244638219,
493,egypt,israel,2,arabic,hebrew,0,434.65266117075004,-15800.0
494,egypt,jordan,2,arabic,arabic,1,493.25102492950873,-300.0
495,egypt,malaysia,1,arabic,bahasa,0,7951.785111304185,-5000.0
496,egypt,"palestine, state of",1,arabic,,0,370.95886217132085,
497,egypt,romania,1,arabic,romanian,0,1792.6413832704834,-3000.0
498,egypt,russian federation,1,arabic,,0,3021.796841053262,
499,egypt,saudi arabia,3,arabic,arabic,1,1583.6835150450145,-7800.0
500,egypt,spain,1,arabic,castilian,0,2928.091918499074,-18000.0
501,egypt,ukraine,1,arabic,ukrainian,0,2269.4117429794715,-1400.0
502,egypt,united arab emirates,4,arabic,arabic,1,2428.485350027877,-19200.0
503,egypt,united kingdom,3,arabic,english,0,3670.6202609036254,-23700.0
504,egypt,united states,2,arabic,english,0,9021.081143797448,-33800.0
505,el salvador,austria,1,spanish,german,0,9994.315819630176,-25200.0
506,el salvador,costa rica,1,spanish,spanish,1,688.2737004651151,-4300.0
507,el salvador,czech republic,1,spanish,greek,0,9788.86791584858,-10900.0
508,el salvador,hungary,1,spanish,hungarian,0,10208.699101928089,-9100.0
509,el salvador,netherlands,1,spanish,dutch,0,9081.598812255043,-23800.0
510,el salvador,spain,2,spanish,castilian,0,8652.965548162443,-17200.0
511,el salvador,united states,2,spanish,english,0,2495.323382498678,-33000.0
512,estonia,bulgaria,1,estonian,bulgarian,0,1861.0439669430918,4700.0
513,estonia,canada,1,estonian,english,0,7514.702723445845,-17500.0
514,estonia,china,1,estonian,chinese,0,6890.907166938703,7300.0
515,estonia,czech republic,1,estonian,greek,0,1229.5454501192767,-3400.0
516,estonia,denmark,1,estonian,danish,0,835.1373753184354,-18800.0
517,estonia,finland,2,estonian,finnish,0,246.72148921426665,-15100.0
518,estonia,france,1,estonian,french,0,2113.3787492184606,-15300.0
519,estonia,germany,1,estonian,german,0,1463.8881813528526,-15300.0
520,estonia,greece,2,estonian,greek,0,2567.15282920145,-7700.0
521,estonia,holy see (vatican city state),1,estonian,,0,2123.7746185505757,
522,estonia,indonesia,1,estonian,bahasa,0,10868.173596034543,9100.0
523,estonia,italy,3,estonian,italian,0,2172.236195473868,-14400.0
524,estonia,latvia,1,estonian,latvian,0,277.88162870514145,2100.0
525,estonia,lithuania,1,estonian,lithuanian,0,530.3342151069123,900.0
526,estonia,maldives,1,estonian,dhivehi,0,7275.956712957199,8400.0
527,estonia,netherlands,2,estonian,dutch,0,1457.2132837578222,-16300.0
528,estonia,poland,1,estonian,polish,0,953.8709248862511,1200.0
529,estonia,portugal,1,estonian,portuguese,0,3305.1790176161953,-5700.0
530,estonia,spain,1,estonian,castilian,0,2538.967392049206,-9700.0
531,estonia,sweden,2,estonian,swedish,0,385.73383107406494,-14500.0
532,estonia,switzerland,1,estonian,german,0,1868.7845543226456,-20400.0
533,estonia,united arab emirates,1,estonian,arabic,0,4480.986906439171,-10900.0
534,estonia,united kingdom,2,estonian,english,0,1789.690580583821,-15400.0
535,estonia,united states,2,estonian,english,0,8811.398844003124,-25500.0
536,faroe islands,denmark,2,,danish,0,1160.743534665476,-9100.0
537,faroe islands,sweden,2,,swedish,0,1343.563448334486,-4800.0
538,faroe islands,united kingdom,1,,english,0,343.11889435337423,-5700.0
539,finland,australia,1,finnish,english,0,14857.33359314927,-1600.0
540,finland,austria,2,finnish,german,0,1590.449132762927,-2600.0
541,finland,belgium,2,finnish,dutch,0,1649.163088028913,-1700.0
542,finland,denmark,11,finnish,danish,0,928.0594964712224,-3700.0
543,finland,egypt,1,finnish,arabic,0,3242.6136764519424,23400.0
544,finland,france,8,finnish,french,0,2002.4316884765824,-200.0
545,finland,germany,14,finnish,german,0,1212.2041491566513,-200.0
546,finland,greece,3,finnish,greek,0,2513.236995428827,7400.0
547,finland,hungary,1,finnish,hungarian,0,1463.123849042143,13500.0
548,finland,ireland,3,finnish,english,0,2167.048644384436,-2200.0
549,finland,italy,5,finnish,italian,0,2227.3856436277247,700.0
550,finland,japan,4,finnish,japanese,0,7824.905634856126,-800.0
551,finland,latvia,3,finnish,latvian,0,407.08399783002284,17200.0
552,finland,lithuania,1,finnish,lithuanian,0,611.5942443708495,16000.0
553,finland,malta,1,finnish,maltese,0,2790.225001437587,9700.0
554,finland,monaco,1,finnish,french,0,2171.382004342305,400.0
555,finland,morocco,1,finnish,arabic,0,3785.3079204224396,23400.0
556,finland,netherlands,10,finnish,dutch,0,1520.9316618463806,-1200.0
557,finland,norway,6,finnish,norwegian,0,844.6648476720056,-10400.0
558,finland,poland,2,finnish,polish,0,738.3819714260513,16300.0
559,finland,russian federation,5,finnish,,0,426.24153211372743,
560,finland,singapore,1,finnish,english,0,9273.1163559939,3700.0
561,finland,slovakia,1,finnish,slovak,0,1351.830156517776,14100.0
562,finland,spain,6,finnish,castilian,0,2652.303292007077,5400.0
563,finland,sweden,15,finnish,swedish,0,453.1730990056826,600.0
564,finland,switzerland,2,finnish,german,0,1982.8643748968752,-5300.0
565,finland,turkey,3,finnish,turkish,0,2318.3176830153025,20700.0
566,finland,ukraine,1,finnish,ukrainian,0,1199.8985438921063,22000.0
567,finland,united kingdom,27,finnish,english,0,1827.873175642507,-300.0
568,finland,united states,14,finnish,english,0,7874.102082622263,-10400.0
569,finland,åland islands,3,finnish,,0,277.0682237943345,
570,france,australia,2,french,english,0,16897.37155164298,-1400.0
571,france,austria,8,french,german,0,865.2600871523678,-2400.0
572,france,belgium,41,french,dutch,0,333.70055398475705,-1500.0
573,france,brazil,1,french,portuguese,0,9080.61535422548,20000.0
574,france,bulgaria,2,french,bulgarian,0,1700.8572159689113,20000.0
575,france,canada,10,french,english,0,6236.203131803831,-2200.0
576,france,china,5,french,chinese,0,8879.579983034675,22600.0
577,france,croatia,8,french,croatian,0,699.3043480591689,17000.0
578,france,czech republic,5,french,greek,0,887.1646493381825,11900.0
579,france,denmark,6,french,danish,0,1317.1067672440934,-3500.0
580,france,egypt,1,french,arabic,0,3211.1189321200777,23600.0
581,france,finland,1,french,finnish,0,1726.0590897007778,200.0
582,france,germany,31,french,german,0,632.6175541724705,0.0
583,france,greece,7,french,greek,0,2056.7280062425216,7600.0
584,france,holy see (vatican city state),8,french,,0,1105.6491450583162,
585,france,hong kong,4,french,,0,9611.715535043353,-1200.0
586,france,hungary,1,french,hungarian,0,1245.4684463837125,13700.0
587,france,india,1,french,hindi,0,6895.604332009036,24700.0
588,france,indonesia,3,french,bahasa,0,12399.123189527652,24400.0
589,france,ireland,3,french,english,0,904.5961327584996,-2000.0
590,france,israel,5,french,hebrew,0,3280.013934350733,7800.0
591,france,italy,30,french,italian,0,809.6673412186433,900.0
592,france,japan,2,french,japanese,0,9716.061674992936,-600.0
593,france,luxembourg,4,french,luxembourgish,0,270.8135205386713,-27500.0
594,france,malaysia,1,french,bahasa,0,10165.74467153041,18600.0
595,france,maldives,1,french,dhivehi,0,8287.768130078372,23700.0
596,france,malta,1,french,maltese,0,1748.518537132507,9900.0
597,france,mauritius,3,french,creole,0,9210.95519754916,16200.0
598,france,mexico,1,french,spanish,0,9380.839079138492,18600.0
599,france,monaco,5,french,french,1,641.3244592833747,600.0
600,france,morocco,5,french,arabic,0,2093.649395190921,23600.0
601,france,namibia,1,french,oshiwambo,0,8055.956132821993,20400.0
602,france,netherlands,27,french,dutch,0,499.12242262441504,-1000.0
603,france,norway,18,french,norwegian,0,1584.4625413215867,-10200.0
604,france,poland,2,french,polish,0,1202.3633871668542,16500.0
605,france,portugal,10,french,portuguese,0,1319.3115951371478,9600.0
606,france,qatar,1,french,arabic,0,4976.36312783189,6100.0
607,france,russian federation,1,french,,0,2422.790708871958,
608,france,san marino,2,french,italian,0,949.4060435899562,-7000.0
609,france,saudi arabia,5,french,arabic,0,4442.37947351091,15800.0
610,france,serbia,3,french,serbian,0,1070.5358889009506,25400.0
611,france,slovakia,3,french,slovak,0,1159.1833790358983,14300.0
612,france,slovenia,1,french,slovene,0,965.8381813175835,8600.0
613,france,south africa,1,french,isizulu,0,8727.169965691923,16900.0
614,france,spain,23,french,castilian,0,1025.2227670393324,5600.0
615,france,sweden,16,french,swedish,0,1468.966984649371,800.0
616,france,switzerland,26,french,german,0,442.8999522587483,-5100.0
617,france,"taiwan, province of china",2,french,,0,9819.431548454882,
618,france,thailand,6,french,thai,0,9414.86558147227,20200.0
619,france,tunisia,2,french,arabic,0,1055.409111874247,20700.0
620,france,turkey,4,french,turkish,0,2274.3246284739016,20900.0
621,france,united arab emirates,4,french,arabic,0,5252.9537169346795,4400.0
622,france,united kingdom,56,french,english,0,446.42202553518194,-100.0
623,france,united states,47,french,english,0,7363.234642236278,-10200.0
624,france,uruguay,1,french,spanish,0,10962.688129275386,14800.0
625,france,viet nam,1,french,,0,9214.510960411499,
626,germany,albania,2,german,albanian,0,1395.654921864684,23100.0
627,germany,argentina,1,german,spanish,0,11825.96494091395,16400.0
628,germany,armenia,1,german,armenian,0,2754.7461136392953,24100.0
629,germany,australia,7,german,english,0,15775.027200097133,-1400.0
630,germany,austria,190,german,german,1,538.9163302566868,-2400.0
631,germany,bahamas,1,german,azerbaijani,0,7583.1887544606425,
632,germany,bahrain,1,german,arabic,0,4507.811166659187,10700.0
633,germany,belarus,2,german,russian,0,1359.7207558455962,21500.0
634,germany,belgium,28,german,dutch,0,356.7340676838623,-1500.0
635,germany,"bolivia, plurinational state of",2,german,,0,10478.911110873136,
636,germany,botswana,1,german,setswana,0,8390.009237610184,18600.0
637,germany,brazil,4,german,portuguese,0,9721.703167546022,20000.0
638,germany,bulgaria,6,german,bulgarian,0,1506.647815469347,20000.0
639,germany,cambodia,2,german,khmer,0,9182.151173504359,25700.0
640,germany,canada,27,german,english,0,7081.244506922215,-2200.0
641,germany,cape verde,1,german,english,0,4657.411300879568,26200.0
642,germany,cayman islands,1,german,,0,8473.500547924308,-7400.0
643,germany,chile,1,german,spanish,0,12369.502860853112,17700.0
644,germany,china,13,german,chinese,0,8796.694010193101,22600.0
645,germany,colombia,1,german,spanish,0,8759.476038870158,21300.0
646,germany,costa rica,3,german,spanish,0,9459.046482836724,18500.0
647,germany,croatia,14,german,croatian,0,671.924682012802,17000.0
648,germany,cyprus,1,german,greek,0,2478.6481390756344,8400.0
649,germany,czech republic,54,german,greek,0,400.4081835422578,11900.0
650,germany,denmark,42,german,danish,0,540.4098255829057,-3500.0
651,germany,dominica,1,german,english,0,7308.091292197341,22200.0
652,germany,dominican republic,3,german,spanish,0,7713.959438927914,21600.0
653,germany,egypt,12,german,arabic,0,3311.056394086277,23600.0
654,germany,estonia,2,german,estonian,0,1342.0034488386225,15300.0
655,germany,ethiopia,1,german,oromo,0,5041.331474985091,26900.0
656,germany,finland,20,german,finnish,0,1461.7503609122027,200.0
657,germany,france,149,german,french,0,590.4937313442647,0.0
658,germany,french southern territories,1,german,,0,14985.246476809778,
659,germany,georgia,1,german,georgian,0,2456.312991179611,25100.0
660,germany,ghana,1,german,asante,0,5112.733252614391,25400.0
661,germany,greece,33,german,greek,0,1832.07033088783,7600.0
662,germany,holy see (vatican city state),9,german,,0,1082.4451643506388,
663,germany,hong kong,14,german,,0,9158.251873469684,-1200.0
664,germany,hungary,23,german,hungarian,0,769.0764190116624,13700.0
665,germany,iceland,7,german,icelandic,0,2333.2120960367442,-3300.0
666,germany,india,11,german,hindi,0,7060.211303306396,24700.0
667,germany,indonesia,4,german,bahasa,0,11666.156619848025,24400.0
668,germany,ireland,13,german,english,0,1193.3426025156807,-2000.0
669,germany,israel,4,german,hebrew,0,3077.6793934706766,7800.0
670,germany,italy,103,german,italian,0,768.3500899949308,900.0
671,germany,japan,11,german,japanese,0,9257.77228934745,-600.0
672,germany,jersey,1,german,,0,787.8472274392464,2800.0
673,germany,jordan,1,german,arabic,0,3074.364340598612,23300.0
674,germany,kenya,2,german,english,0,6626.7199078243975,26600.0
675,germany,"korea, republic of",2,german,,0,8559.819380311887,
676,germany,kuwait,2,german,arabic,0,3960.562894664418,8600.0
677,germany,lao people's democratic republic,2,german,,0,8222.207933837535,
678,germany,latvia,2,german,latvian,0,859.0694972698138,17400.0
679,germany,lithuania,3,german,lithuanian,0,1194.0206930750342,16200.0
680,germany,luxembourg,6,german,luxembourgish,0,320.1654949489996,-27500.0
681,germany,"macedonia, the former yugoslav republic of",1,german,,0,1444.3785813915113,
682,germany,malaysia,11,german,bahasa,0,9897.190666803117,18600.0
683,germany,maldives,3,german,dhivehi,0,7925.687943724563,23700.0
684,germany,malta,3,german,maltese,0,1420.3374172679414,9900.0
685,germany,mexico,4,german,spanish,0,9004.725528908395,18600.0
686,germany,monaco,8,german,french,0,663.9525104725768,600.0
687,germany,montenegro,2,german,serbian,0,1034.662466872537,
688,germany,morocco,3,german,arabic,0,2858.188722134223,23600.0
689,germany,myanmar,1,german,makhuwa,0,8415.26222536632,
690,germany,namibia,1,german,oshiwambo,0,8014.438475656256,20400.0
691,germany,nepal,5,german,nepali,0,6688.849419996914,26200.0
692,germany,netherlands,105,german,dutch,0,416.8156677475419,-1000.0
693,germany,new zealand,1,german,english,0,18290.859567558506,6000.0
694,germany,nigeria,1,german,english,0,4685.152704324231,26700.0
695,germany,norway,15,german,norwegian,0,1555.9888027215738,-10200.0
696,germany,oman,5,german,arabic,0,4977.570045810205,14500.0
697,germany,"palestine, state of",1,german,,0,3070.1312049264975,
698,germany,paraguay,1,german,spanish,0,10611.024348143956,22900.0
699,germany,peru,3,german,spanish,0,10692.535201779505,22500.0
700,germany,philippines,1,german,filipino,0,10679.502003303056,23000.0
701,germany,poland,36,german,polish,0,699.4309766443827,16500.0
702,germany,portugal,20,german,portuguese,0,1981.8270716426891,9600.0
703,germany,qatar,5,german,arabic,0,4598.243415454229,6100.0
704,germany,romania,7,german,romanian,0,1153.1293817323985,20600.0
705,germany,russian federation,6,german,,0,1873.7732779847413,
706,germany,saint kitts and nevis,1,german,,0,7247.539287773802,
707,germany,saudi arabia,2,german,arabic,0,4133.010999650329,15800.0
708,germany,serbia,5,german,serbian,0,1043.1697152554577,25400.0
709,germany,seychelles,1,german,seychellois,0,7438.5835517636315,19800.0
710,germany,singapore,11,german,english,0,10285.151423287707,3900.0
711,germany,sint maarten (dutch part),1,german,,0,7156.442733981084,
712,germany,slovakia,5,german,slovak,0,636.7458871230425,14300.0
713,germany,slovenia,2,german,slovene,0,779.0912787143492,8600.0
714,germany,south africa,10,german,isizulu,0,9108.539000115043,16900.0
715,germany,spain,172,german,castilian,0,1650.6138893250948,5600.0
716,germany,swaziland,1,german,,0,8565.79808830956,22700.0
717,germany,sweden,52,german,swedish,0,1072.534127555634,800.0
718,germany,switzerland,135,german,german,1,467.9362471521456,-5100.0
719,germany,syrian arab republic,1,german,,0,3039.953342971148,
720,germany,"taiwan, province of china",2,german,,0,9436.321719096346,
721,germany,thailand,13,german,thai,0,9083.265756318659,20200.0
722,germany,tunisia,5,german,arabic,0,1652.6936577820306,20700.0
723,germany,turkey,43,german,turkish,0,2036.9521319748274,20900.0
724,germany,uganda,1,german,english,0,5994.192182004082,26200.0
725,germany,ukraine,3,german,ukrainian,0,1471.983944408892,22200.0
726,germany,united arab emirates,28,german,arabic,0,4743.026639511307,4400.0
727,germany,united kingdom,159,german,english,0,756.5461693929786,-100.0
728,germany,united states,168,german,english,0,7916.806953750811,-10200.0
729,germany,"venezuela, bolivarian republic of",3,german,,0,8253.730576112199,
730,germany,viet nam,5,german,,0,9224.676500144513,
731,germany,"virgin islands, u.s.",1,german,,0,7332.229803315969,
732,gibraltar,argentina,1,,spanish,0,9595.650937381331,6300.0
733,gibraltar,brazil,1,,portuguese,0,7737.727489036019,9900.0
734,gibraltar,chile,1,,spanish,0,10285.979020700051,7600.0
735,gibraltar,czech republic,1,,greek,0,2219.299360454288,1800.0
736,gibraltar,germany,4,,german,0,1910.5020948269266,-10100.0
737,gibraltar,peru,1,,spanish,0,8877.491174391103,12400.0
738,gibraltar,spain,3,,castilian,0,841.3445881468301,-4500.0
739,gibraltar,sweden,3,,swedish,0,2692.1599205484495,-9300.0
740,gibraltar,switzerland,1,,german,0,1720.7920056121259,-15200.0
741,gibraltar,united kingdom,3,,english,0,1752.346868031457,-10200.0
742,greece,belgium,1,greek,dutch,0,2399.3017188937047,-9100.0
743,greece,croatia,1,greek,croatian,0,704.8120258365046,9400.0
744,greece,czech republic,1,greek,greek,1,1536.4219936419893,4300.0
745,greece,denmark,2,greek,danish,0,2130.881726492547,-11100.0
746,greece,france,1,greek,french,0,2101.6503001467854,-7600.0
747,greece,germany,3,greek,german,0,1798.6924706611633,-7600.0
748,greece,italy,3,greek,italian,0,1116.7632363174068,-6700.0
749,greece,netherlands,1,greek,dutch,0,2402.3716878735313,-8600.0
750,greece,norway,3,greek,norwegian,0,2762.8804418975524,-17800.0
751,greece,serbia,1,greek,serbian,0,594.4815661299135,17800.0
752,greece,spain,1,greek,castilian,0,1878.5561065980467,-2000.0
753,greece,sweden,5,greek,swedish,0,2391.2869026086732,-6800.0
754,greece,switzerland,3,greek,german,0,1701.205155530052,-12700.0
755,greece,united kingdom,3,greek,english,0,2412.7719517801497,-7700.0
756,greece,united states,3,greek,english,0,10276.722797005177,-17800.0
757,guam,cambodia,1,,khmer,0,4419.498870547841,19100.0
758,guam,japan,1,,japanese,0,2517.0834754494626,-7200.0
759,guam,"korea, republic of",1,,,0,3223.5683061470118,
760,guam,philippines,1,,filipino,0,2610.657615257005,16400.0
761,guam,thailand,1,,thai,0,4928.947337143149,13600.0
762,guam,united states,2,,english,0,10164.319721322216,-16800.0
763,guatemala,bhutan,1,spanish,sharchhopka,0,15336.625835653294,2800.0
764,guernsey,spain,1,,castilian,0,1211.5958352153566,-2000.0
765,guernsey,united kingdom,1,,english,0,283.1143369295827,-7700.0
766,holy see (vatican city state),canada,1,,english,0,7218.759466341283,
767,holy see (vatican city state),denmark,2,,danish,0,1530.4308198933343,
768,holy see (vatican city state),france,7,,french,0,825.6146149906933,
769,holy see (vatican city state),germany,3,,german,0,740.6844662308464,
770,holy see (vatican city state),ireland,1,,english,0,1982.8392609703897,
771,holy see (vatican city state),italy,21,,italian,0,388.3874465530131,
772,holy see (vatican city state),latvia,1,,latvian,0,1859.6375298947048,
773,holy see (vatican city state),mexico,1,,spanish,0,9236.062215675724,
774,holy see (vatican city state),netherlands,1,,dutch,0,1293.6134645271811,
775,holy see (vatican city state),norway,8,,norwegian,0,2057.4953321472567,
776,holy see (vatican city state),spain,3,,castilian,0,923.968371833969,
777,holy see (vatican city state),sweden,2,,swedish,0,1965.9819664974252,
778,holy see (vatican city state),switzerland,1,,german,0,690.2255722339601,
779,holy see (vatican city state),united kingdom,9,,english,0,1559.0575590471717,
780,holy see (vatican city state),united states,4,,english,0,10924.146710659847,
781,hong kong,australia,3,,english,0,7238.971672424746,-200.0
782,hong kong,canada,7,,english,0,11034.721664528588,-1000.0
783,hong kong,china,12,,chinese,0,1138.9777803287782,23800.0
784,hong kong,finland,1,,finnish,0,7825.296989687139,1400.0
785,hong kong,france,2,,french,0,9630.331584408585,1200.0
786,hong kong,india,1,,hindi,0,3997.178214131026,25900.0
787,hong kong,indonesia,1,,bahasa,0,3321.031938498481,25600.0
788,hong kong,italy,2,,italian,0,9359.077173069529,2100.0
789,hong kong,japan,8,,japanese,0,2053.732665131006,600.0
790,hong kong,"korea, republic of",2,,,0,2084.005077112435,
791,hong kong,malaysia,4,,bahasa,0,2350.9791233246438,19800.0
792,hong kong,new zealand,1,,english,0,9137.986265698564,7200.0
793,hong kong,philippines,2,,filipino,0,1169.5173436402888,24200.0
794,hong kong,singapore,7,,english,0,2581.04942702534,5100.0
795,hong kong,spain,2,,castilian,0,10544.61452546338,6800.0
796,hong kong,sweden,3,,swedish,0,8282.081646976552,2000.0
797,hong kong,"taiwan, province of china",7,,,0,801.4786043840356,
798,hong kong,thailand,3,,thai,0,1722.7261137716719,21400.0
799,hong kong,turkey,2,,turkish,0,8024.934151100977,22100.0
800,hong kong,united kingdom,3,,english,0,9626.553410702396,1100.0
801,hong kong,united states,9,,english,0,12731.729540530761,-9000.0
802,hungary,afghanistan,1,hungarian,dari,0,4360.974427646616,13200.0
803,hungary,albania,1,hungarian,albanian,0,688.6690297064703,9400.0
804,hungary,argentina,1,hungarian,spanish,0,11933.45631122969,2700.0
805,hungary,austria,14,hungarian,german,0,339.5235090753977,-16100.0
806,hungary,azerbaijan,1,hungarian,azerbaijani,0,2584.1551152676284,10500.0
807,hungary,belgium,5,hungarian,dutch,0,1249.9903050765438,-15200.0
808,hungary,brunei darussalam,1,hungarian,,0,10043.114632232333,
809,hungary,china,2,hungarian,chinese,0,7671.653431934719,8900.0
810,hungary,croatia,4,hungarian,croatian,0,480.5649363526406,3300.0
811,hungary,czech republic,7,hungarian,greek,0,405.4839058793563,-1800.0
812,hungary,denmark,1,hungarian,danish,0,1020.8750736404091,-17200.0
813,hungary,djibouti,1,hungarian,french,0,4583.088643921928,12600.0
814,hungary,egypt,1,hungarian,arabic,0,2498.518629733627,9900.0
815,hungary,finland,1,hungarian,finnish,0,1475.9102088538857,-13500.0
816,hungary,france,3,hungarian,french,0,1444.527379621292,-13700.0
817,hungary,germany,8,hungarian,german,0,716.4023009274961,-13700.0
818,hungary,guam,1,hungarian,,0,11366.22531901988,-7100.0
819,hungary,holy see (vatican city state),1,hungarian,,0,809.22248110335,
820,hungary,iceland,1,hungarian,icelandic,0,3073.4879351528093,-17000.0
821,hungary,"iran, islamic republic of",1,hungarian,,0,2962.9375568367004,
822,hungary,israel,1,hungarian,hebrew,0,2185.9803691865436,-5900.0
823,hungary,italy,6,hungarian,italian,0,664.3647621197595,-12800.0
824,hungary,japan,1,hungarian,japanese,0,9043.565427586034,-14300.0
825,hungary,kenya,1,hungarian,english,0,6077.674303356977,12900.0
826,hungary,libya,1,hungarian,arabic,0,1697.215747246987,7500.0
827,hungary,malaysia,1,hungarian,bahasa,0,9198.831896383525,4900.0
828,hungary,malta,2,hungarian,maltese,0,1347.614333566591,-3800.0
829,hungary,montenegro,1,hungarian,serbian,0,581.660274325103,
830,hungary,netherlands,2,hungarian,dutch,0,1234.0911787392001,-14700.0
831,hungary,new zealand,1,hungarian,english,0,15289.181126293359,-7700.0
